Quotes,Author,Political Orientation
"My faith in the future rests squarely on the belief that man, if he doesn't first destroy himself, will find new answers in the universe, new technologies, new disciplines, which will contribute to a vastly different and better world in the twenty-first century. Recalling what has happened in my short lifetime in the fields of communication and transportation and the life sciences, I marvel at the pessimists who tell us that we have reached the end of our productive capacity, who project a future of primarily dividing up what we now have and making do with less. To my mind the single essential element on which all discoveries will be dependent is human freedom.",Barry Goldwater,Conservatives
I think every good Christian ought to kick Falwell right in the ass.,Barry Goldwater,Conservatives
"I used to receive a hundred calls a year from people who wanted me to get into the Green Room at Wright-Patterson Air Force Base, because that's where the Air Force stored all the material gathered on UFOs. I once asked Curtis LeMay if I could get in that room, and he just gave me holy hell. He said, ""Not only can't you get into it but don't you ever mention it to me again."" Now, with the millions of planets that we know are up there, it's hard for me to believe that ours is the only goddam one that has things that can think walking around on it. So when people tell me they've seen UFOs, I don't say they haven't. In fifteen thousand hours of flying, I've never seen one, but I've talked to pilots who have. I talked to an airline crew that swore up and down that an object came alongside of them one night, and before they could do anything it vanished. We lost a military pilot who went up to intercept strange lights and never came back. His airplane disappeared, too. I won't argue for or against.",Barry Goldwater,Conservatives
You don't need to be 'straight' to fight and die for your country. You just need to shoot straight.,Barry Goldwater,Conservatives
Everyone knows that gays have served honorably in the military since at least the time of Julius Caesar.,Barry Goldwater,Conservatives
"I won't say the papers misquote me, but I sometimes wonder where Christianity would be today if some of those reporters had been Matthew. Mark. Luke, and John.",Barry Goldwater,Conservatives
"Mark my word, if and when these preachers get control of the [Republican] party, and they're sure trying to do so, it's going to be a terrible damn problem. Frankly, these people frighten me. Politics and governing demand compromise. But these Christians believe they are acting in the name of God, so they can't and won't compromise. I know, I've tried to deal with them.",Barry Goldwater,Conservatives
"Conservatism, we are told, is out-of-date. This charge is preposterous and we ought to boldly say so. The laws of God, and of nature, have no dateline. […] These principles are derived from the nature of man, and from the truths that God has revealed about His creation. […] To suggest that the Conservative philosophy is out of date is akin to saying that the Golden Rule, or the Ten Commandments or Aristotle’s Politics are out of date.",Barry Goldwater,Conservatives
"I have little interest in streamlining government or in making it more efficient, for I mean to reduce its size. I do not undertake to promote welfare, for I propose to extend freedom. My aim is not to pass laws, but to repeal them. It is not to inaugurate new programs, but to cancel old ones that do violence to the Constitution, or that have failed their purpose, or that impose on the people an unwarranted financial burden. I will not attempt to discover whether legislation is ""needed"" before I have first determined whether it is constitutionally permissible. And if I should later be attacked for neglecting my constituents' ""interests,"" I shall reply that I was informed that their main interest is liberty and that in that cause I am doing the very best I can.",Barry Goldwater,Conservatives
"It's a wonderful feeling to be a conservative these days. When I ran for President 17 years ago I was told I was behind the times. Now everybody tells me I was ahead of my time. All I can say is that time certainly is an elusive companion.  But those reactions illustrate how far the ideological pendulum has swung in recent years. The American people have expressed their desire for a new course in our public policy in this country, a conservative course.  Being a conservative in America traditionally has meant that one holds a deep, abiding respect for the Constitution. We conservatives believe sincerely in the integrity of the Constitution. We treasure the freedoms that document protects.  We believe, as the founding fathers did, that we ""are endowed by our Creator with certain unalienable rights; that among these are life, liberty and the pursuit of happiness.""",Barry Goldwater,Conservatives
"The specter of single-issue religious groups is growing over our land. … One of the great strengths of our political system always has been our tendency to keep religious issues in the background. By maintaining the separation of church and state, the United States has avoided the intolerance which has so divided the rest of the world with religious wars.",Barry Goldwater,Conservatives
"There is no position on which people are so immovable as their religious beliefs. There is no more powerful ally one can claim in a debate than Jesus Christ, or God, or Allah, or whatever one calls this supreme being. But like any powerful weapon, the use of God's name on one's behalf should be used sparingly. The religious factions that are growing throughout our land are not using their religious clout with wisdom. They are trying to force government leaders into following their position 100 percent. If you disagree with these religious groups on a particular moral issue, they complain, they threaten you with a loss of money or votes or both.",Barry Goldwater,Conservatives
"In the past couple years, I have seen many news items that referred to the Moral Majority, prolife and other religious groups as ""the new right,"" and the ""new conservatism."" Well, I have spent quite a number of years carrying the flag of the old conservatism. And I can say with conviction that the religious issues of these groups have little or nothing to do with conservative or liberal politics.  The uncompromising position of these groups is a divisive element that could tear apart the very spirit of our representative system, if they gain sufficient strength.  As it is, they are diverting us away from the vital issues that our Government needs to address. Far too much of the time of members of Congress and officials in the Executive Branch is used up dealing with special-interest groups on issues like abortion, school busing, ERA, prayer in the schools and pornography. While these are important moral issues, they are secondary right now to our national security and economic survival.",Barry Goldwater,Conservatives
"I must make it clear that I don't condemn these groups for what they believe. I happen to share many of the values emphasized by these organizations.  I'm frankly sick and tired of the political preachers across this country telling me as a citizen that if I want to be a moral person, I must believe in ""A,"" ""B,"" ""C"" and ""D."" Just who do they think they are? And from where do they presume to claim the right to dictate their moral beliefs to me? And I am even more angry as a legislator who must endure the threats of every religious group who thinks it has some God-granted right to control my vote on every roll call in the Senate. I am warning them today: I will fight them every step of the way if they try to dictate their moral convictions to all Americans in the name of ""conservatism.""  … This unrelenting obsession with a particular goal destroys the perspective of many decent people. They have become easy prey to manipulation and misjudgment.",Barry Goldwater,Conservatives
"The religious factions will go on imposing their will on others unless the decent people connected to them recognize that religion has no place in public policy.  They must learn to make their views known without trying to make their views the only alternatives. The great decisions of Government cannot be dictated by the concerns of religious factions. This was true in the days of Madison, and it is just as true today. We have succeeded for 205 years in keeping the affairs of state separate from the uncompromising idealism of religious groups and we mustn't stop now.  To retreat from that separation would violate the principles of conservatism and the values upon which the framers built this democratic republic.",Barry Goldwater,Conservatives
"Johnson was a dirty fighter. Any campaign with him in it would involve a lot of innuendo and lies. Johnson was a wheeler-dealer. Neither he nor anyone else could change that. That's what he was. And Johnson was a treacherous boot. He'd slap you on the back today and stab you in the back tomorrow. Moreover, LBJ was dull. He was a lousy public speaker. The man didn't believe half of what he said. He was a hypocrite, and it came through in the hollowness of his speech. LBJ made me sick.",Barry Goldwater,Conservatives
"Vietnam is about halfway around the world from Washington. It's as large as the major European nations, with nearly 130,000 square miles... Its ancient recorded history goes back to 111 B.C... We entered (that country) with considerable ignorance.",Barry Goldwater,Conservatives
"I told Johnson and old colleagues on Capitol Hill that we had two clear choices. Either win the [Vietnam] war in a relatively short time, say within a year, or pull out all our troops and come home.",Barry Goldwater,Conservatives
"When you say ""radical right"" today, I think of these moneymaking ventures by fellows like Pat Robertson and others who are trying to take the Republican Party away from the Republican Party, and make a religious organization out of it. If that ever happens, kiss politics goodbye.",Barry Goldwater,Conservatives
"I said one day that Dole had a temper, and he got madder than hell. He has one. He has a mean one.",Barry Goldwater,Conservatives
"The best thing Clinton could do — I think I wrote him a letter about this, but I'm not sure — is to shut up.... He has no discipline.",Barry Goldwater,Conservatives
"The big thing is to make this country, along with every other country in the world with a few exceptions, quit discriminating against people just because they're gay.  You don't have to agree with it, but they have a constitutional right to be gay. And that's what brings me into it.",Barry Goldwater,Conservatives
"Having spent 37 years of my life in the military as a reservist, and never having met a gay in all of that time, and never having even talked about it in all those years, I just thought, why the hell shouldn't they serve? They're American citizens. As long as they're not doing things that are harmful to anyone else... So I came out for it.",Barry Goldwater,Conservatives
"Monsters remain human beings. In fact, to reduce them to a subhuman level is to exonerate them of their acts of terrorism and mass murder — just as animals are not deemed morally responsible for killing. Insisting on the humanity of terrorists is, in fact, critical to maintaining their profound responsibility for the evil they commit.And, if they are human, then they must necessarily not be treated in an inhuman fashion. You cannot lower the moral baseline of a terrorist to the subhuman without betraying a fundamental value. That is why the Geneva Conventions have a very basic ban on ""cruel treatment and torture,"" and ""outrages upon personal dignity, in particular humiliating and degrading treatment"" — even when dealing with illegal combatants like terrorists. That is why the Declaration of Independence did not restrict its endorsement of freedom merely to those lucky enough to find themselves on U.S. soil — but extended it to all human beings, wherever they are in the world, simply because they are human.",Andrew Sullivan,Conservatives
Today's age of politicized and intolerant Christianism seems to me to be one of those moments when Christianity has estranged itself most thoroughly from the priorities and spirit of its founder. But this will pass. Christianity will survive Christianism. Some true followers of Jesus will recover their faith from Caesar's grip at some point.,Andrew Sullivan,Conservatives
First silence. Then denial. Then support of the insupportable. Then vilification of the dissenters. The pattern is as old as time.,Andrew Sullivan,Conservatives
Torture was necessary to maintain slavery. It was integral to slavery. You cannot have slavery without some torture or the threat of torture; and you cannot have torture without slavery. You cannot imprison a free man for ever unless you have broken him; and you can only forcibly break a man's soul by torturing it out of him. Slavery dehumanizes; torture dehumanizes in exactly the same way. The torture of human beings who have no freedom and no recourse to the courts is slavery.,Andrew Sullivan,Conservatives
"In thinking about the costs of this war, and thinking about renewing it, we have to reconsider what it has done to America. It has turned the U.S. military into a force at ease with abuse of captives and civilians, occupying a Muslim nation. Some of this is surely due to the sheer hell of fighting an enemy you cannot see, surrounded by people you do not understand or trust, and being killed randomly in urban or desert insurgency conditions where friend and foe are close to indistinguishable, and where your buddies are killed on a regular basis by faceless cowards. You can certainly understand how soldiers grow completely numb in the face of abuse in those circumstances. Every ""hajji"" can seem like the enemy after a while. It requires men and women of almost saintly capabilities to keep their moral bearings among terrorists who massacre scores of innocents as a religious duty, among people whose differences are impossible for young troops to figure out in split-seconds. In such conditions, and as a consequences of grotesque under-manning, the breakdown in ethical discipline is no big surprise. But that doesn't make it any the less of a big deal.",Andrew Sullivan,Conservatives
"At home, the public has come to accept torture as a legitimate instrument of government, something that the Founding Fathers would have been aghast at. We have come to accept that the president is not bound by habeas corpus, if he decides he isn't. He can sign laws and say they don't apply to him. We know that an American citizen can be detained for years without charges and tortured and abused — and then critical evidence of his torture will be ""lost."" We have come to accept our phones being tapped without a warrant and without our even knowing about it. These huge surrenders of liberty have occurred without much public outcry. When the next major terrorist attack comes, the question will simply be how much liberty Americans have left. That is a victory al Qaeda could not have achieved by force of arms. It is something they have achieved with our witting and conscious help.",Andrew Sullivan,Conservatives
"There is no state more abject than the man broken on the waterboarding rack, or frozen to near death, or forced to stand for days on end, or hooded and strapped to shackles in a ceiling, or having his legs pulpified by repeated beating, or forced to eat pork and drink alcohol against religious strictures. Everything I have just described has been done by US forces under the command and direction of George W. Bush. They are all acts of absolute tyranny, conducted by people who at that moment are absolute tyrants.",Andrew Sullivan,Conservatives
"A constitutional republic dedicated before everything to the protection of liberty cannot legalize torture and remain a constitutional republic. It imports into itself a tumor of pure tyranny. That tumor, we know from history, always always spreads, as it has spread in the US military these past shameful years. The fact that hefty proportions of US soldiers now support its use as a routine matter reveals how deep the rot has already gone. The fact that now a majority of Republican candidates proudly support such torture has rendered the GOP the party most inimical to liberty in America. When you combine torture's evil with the claims of the hard right that a president can ignore all laws and all treaties in wartime, and that ""wartime"" is now permanent, you have laid the ground for the abolition of the American experiment in self-government.",Andrew Sullivan,Conservatives
"It is not an opinion that ""enhanced interrogation techniques"" are torture. It is a legal fact. And it is also a legal fact that the president is a war criminal.",Andrew Sullivan,Conservatives
"What al Qaeda and Saddam Hussein did was an extreme form of sadistic torture, the kind that psychopaths enjoy and inflict. But that does not make, say, freezing someone to near-death, reviving him, re-freezing him again any less torture. Yes, we did that, carefully monitored by Rumsfeld. It does not make the Khmer Rouge waterboarding technique any less torture. It does not make contorting a prisoner into an excruciating stress position and then smashing his head against the wall any less torture. We should not forget that there have been more than a hundred deaths in U.S.-run torture chambers under George W. Bush either.So I really don't get the point. Unless it is the following: If we are not as evil as al Qaeda, we are not torturing. This is logically and legally and morally a complete non-sequitur. And it is truly mind-boggling to believe that the arbiters of our moral compass are now the men who murdered 3000 innocents on 9/11. I don't know about you, but that's not the standard against which I believe America should judge herself. Or ever, ever has.",Andrew Sullivan,Conservatives
"Critics will no doubt say I am accusing the Bush administration of being Hitler. I'm not. There is no comparison between the political system in Germany in 1937 and the U.S. in 2007. What I am reporting is a simple empirical fact: the interrogation methods approved and defended by this president are not new. Many have been used in the past. The very phrase used by the president to describe torture-that-isn't-somehow-torture — ""enhanced interrogation techniques"" — is a term originally coined enhanced interrogation techniques by the Nazis. The techniques are indistinguishable. The methods were clearly understood in 1948 as war-crimes. The punishment for them was death.",Andrew Sullivan,Conservatives
"The decent people in this administration — mainly career military brass and Condi's circle — are finally pushing back against the war crimes of Cheney and Rumsfeld. But the Bush mojo is the same. They don't actually care about the effectiveness of their policies, just how they can be used as wedge issues. Last summer, Karl Rove was determined to use torture and Gitmo as his electoral path to retaining the Congress. He thought he could portray the Democrats as weak on terror. Of course, only cowards and failures use torture. And how many Democrats or Republicans could have made us more vulnerable to more terror than Bush has these past five years?",Andrew Sullivan,Conservatives
"The occupation of Iraq is completely self-perpetuating: The worse things get the more we are obliged to stay. And the longer we stay the worse things get. Wonderful, no? Being trapped in Iraq, moreover, has clearly prevented us from tackling Iran with any traction. One argument commonly made for staying in Iraq makes no sense to me at all. It's McCain's ""if we leave, they will follow us home."" But if we stay, they can follow us home as well. And by staying, we have clearly created more of them to follow us. The second argument that fails to convince is that by leaving, we give al Qaeda a propaganda coup. Yes, we would, and it would be intellectually dishonest to deny that. Any argument for withdrawal needs to take that into account. But by staying and losing, we also give al Qaeda a propaganda coup. And by constantly giving al Qaeda an anti-imperial narrative, we also prevent Muslims and Arabs from recognizing them for what they are: not anti-imperial liberators but theo-fascists.It's becoming clearer and clearer to me that if we want to win this long war, we have to leave Iraq. Sooner rather than later.",Andrew Sullivan,Conservatives
"We can and must deter terror; we can and must conduct surveillance; we can and must find terror cells and plotters; and we need to fight them aggressively in the battlefield abroad and prosecute them carefully under the law if they are citizens at home. But the zeal and arrogance of Bush and Cheney have done this at the expense of the heart and soul of Western jurisprudence and constitutional liberty. They must not get away with it. Our inheritance is too precious to squander in a fit of panic, sadism and hubris.",Andrew Sullivan,Conservatives
