Quotes,Author,Political Orientation
"The American idea of wealth creation is being embraced in India, in China, all over the world. It's lifting hundreds of millions of people out of poverty. So ironically this American formula that we are moving away from at home under Obama is being enthusiastically embraced all around the world.",Dinesh D'Souza,Right
"Scaring the children: for Halloween last night, I dressed as a Democrat and when kids came to my door, I took half of their candy!",Dinesh D'Souza,Right
"Anti-Americanism from abroad would not be such a problem if Americans were united in standing up for their own country. But in this country itself, there are those who blame America for most of the evils in the world. On the political left, many fault the United States for a history of slavery, and for continuing inequality and racism. Even on the right, traditionally the home of patriotism, we hear influential figures say that America has become so decadent... If these critics are right, then America should be destroyed. And who can dispute some of their particulars? This country did have a history of slavery and racism continues to exist. There is much in our culture that is vulgar and decadent. But the critics are wrong about America, because they are missing the big picture. In their indignation over the sins of America, they ignore what is unique and good about American civilization.",Dinesh D'Souza,Right
"In the American view, there is nothing vile or degraded about serving your customers either as a CEO or as a waiter. The ordinary life of production and supporting a family is more highly valued in the United States than in any other country. America is the only country in the world where we call the waiter 'sir', as if he were a knight. America has achieved greater social equality than any other society. True, there are large inequalities of income and wealth in America. In purely economic terms, Europe is more egalitarian. But Americans are socially more equal than any other people, and this is unaffected by economic disparities. Alexis de Tocqueville noticed this egalitarianism a century and a half ago and it is, if anything, more prevalent today. For all his riches, Bill Gates could not approach the typical American and say, 'Here's a $100 bill. I'll give it to you if you kiss my feet'. Most likely, the person would tell Gates to go to hell! The American view is that the rich guy may have more money, but he isn't in any fundamental sense better than anyone else.",Dinesh D'Souza,Right
"Visitors to places like New York are amazed to see the way in which Serbs and Croatians, Sikhs and Hindus, Irish Catholics and Irish Protestants, Jews and Palestinians, all seem to work and live together in harmony. How is this possible when these same groups are spearing each other and burning each other's homes in so many places in the world?",Dinesh D'Souza,Right
"America, the freest nation on Earth, is also the most virtuous nation on Earth. This point seems counter-intuitive, given the amount of conspicuous vulgarity, vice and immorality in America. Some Islamic fundamentalists argue that their regimes are morally superior to the United States because they seek to foster virtue among the citizens. Virtue, these fundamentalists argue, is a higher principle than liberty. Indeed it is. And let us admit that in a free society, freedom will frequently be used badly. Freedom, by definition, includes the freedom to do good or evil, to act nobly or basely. But if freedom brings out the worst in people, it also brings out the best. The millions of Americans who live decent, praiseworthy lives desire our highest admiration because they have opted for the good when the good is not the only available option. Even amid the temptations of a rich and free society, they have remained on the straight path. Their virtue has special luster because it is freely chosen. By contrast, the societies that many Islamic fundamentalists seek would eliminate the possibility of virtue. If the supply of virtue is insufficient in a free society like America, it is almost nonexistent in an unfree society like Iran's. The reason is that coerced virtues are not virtues at all. Consider the woman who is required to wear a veil. There is no modesty in this, because she is being compelled. Compulsion cannot produce virtue, it can only produce the outward semblance of virtue. Thus a free society like America's is not merely more prosperous, more varied, more peaceful, and more tolerant; it is also morally superior to the theocratic and authoritarian regimes that America's enemies advocate.",Dinesh D'Souza,Right
"We should love our country not just because it is ours, but also because it is good. America is far from perfect, and there is lots of room for improvement. In spite of its flaws, however, American life as it is lived today is the best life that our world has to offer. Ultimately America is worthy of our love and sacrifice because, more than any other society, it makes possible the good life, and the life that is good.",Dinesh D'Souza,Right
"If I had remained in India, I would probably have lived my whole life within a five-mile radius of where I was born. I would undoubtedly have married a woman of my identical religious and socioeconomic background. I would almost certainly have become a medical doctor, or an engineer, or a computer programmer. I would have socialized entirely within my ethnic community. I would have a whole set of opinions that could be predicted in advance; indeed, they would not be very different from what my father believed, or his father before him. In sum, my destiny would to a large degree have been given to me... The typical American could come to India, live for 40 years, and take Indian citizenship. But he could not 'become Indian'. He wouldn't see himself that way, nor would most Indians see him that way. In America, by contrast, hundreds of millions have come from far-flung shores and over time they, or at least their children, have in a profound and full sense 'become American'.",Dinesh D'Souza,Right
"If racism is not the main problem for blacks, what is? Liberal antiracism.",Dinesh D'Souza,Right
Racism originated not in ignorance and fear but as part of an enlightened enterprise of intellectual discovery.,Dinesh D'Souza,Right
"The main contemporary obstacle facing African Americans is neither white racism, as many liberals claim, nor black genetic deficiency, as Charles Murray and others imply. Rather it involves destructive and pathological cultural patterns of behavior: excessive reliance on government, conspiratorial paranoia about racism, a resistance to academic achievement as ""acting white,"" a celebration of the criminal and outlaw as authentically black, and the normalization of illegitimacy and dependency.",Dinesh D'Souza,Right
"The American slave was treated like property, which is to say, pretty well.",Dinesh D'Souza,Right
"Strictly speaking, relativism does not permit social progress, because the new culture is by definition no better than the one it replaced.",Dinesh D'Souza,Right
It is understandable but implausible...to insist upon prominent media accounts about law-abiding citizens and quotidian virtue; this is a bit like the airline industry complaining that the press does not write stories about airplanes that land safely.,Dinesh D'Souza,Right
Black rage is largely a response not to white racism but to black failure.,Dinesh D'Souza,Right
"If biological differences do exist, they cannot be wished away. However unpopular the investigation, we have to take the possibility of natural differences seriously. What is at stake is nothing less than the foundation of contemporary liberalism.",Dinesh D'Souza,Right
