Quotes,Author,Political Orientation
"Productivity isn't everything, but in the long run it is almost everything. A country's ability to improve its standard of living over time depends almost entirely on its ability to raise its output per worker.",Paul Krugman,Progressive-Liberal
"The appeal to the intellectually insecure is also more important than it might seem. Because economics touches so much of life, everyone wants to have an opinion. Yet the kind of economics covered in the textbooks is a technical subject that many people find hard to follow. How reassuring, then, to be told that it is all irrelevant -- that all you really need to know are a few simple ideas! Quite a few supply-siders have created for themselves a wonderful alternative intellectual history in which John Maynard Keynes was a fraud, Paul Samuelson and even Milton Friedman are fools, and the true line of deep economic thought runs from Adam Smith through obscure turn-of-the-century Austrians straight to them.",Paul Krugman,Progressive-Liberal
"The legend of King Midas has been generally misunderstood. Most people think the curse that turned everything the old miser touched into gold, leaving him unable to eat or drink, was a lesson in the perils of avarice. But Midas’s true sin was his failure to understand monetary economics. What the gods were really telling him is that gold is just a metal. If it sometimes seems to be more, that is only because society has found it convenient to use gold as a medium of exchange—a bridge between other, truly desirable, objects. There are other possible mediums of exchange, and it is silly to imagine that this pretty, but only moderately useful, substance has some irreplaceable significance.",Paul Krugman,Progressive-Liberal
"Will the tax cut destroy America’s prosperity? Probably not. As Adam Smith observed, there’s a deal of ruin in a nation. We have a huge, resilient economy that can survive and recover from even quite bad government policies. Yet while the tax cut may not be a matter of economic life or death, it is a very serious issue. For one thing, like it or not, the tax cut has become the central political issue in the United States right now. Conservatives who want to reshape America view passage of a large tax cut as a first step toward realizing their vision. For that reason, those who do not share this vision feel, rightly, that they must oppose the plan.",Paul Krugman,Progressive-Liberal
"To be a progressive, then, means being a partisan—at least for now. The only way a progressive agenda can be enacted is if Democrats have both the presidency and a large enough majority in Congress to overcome Republican opposition. And achieving that kind of political preponderance will require leadership that makes opponents of the progressive agenda pay a political price for their obstructionism—leadership that, like FDR, welcomes the hatred of the interest groups trying to prevent us from making our society better.",Paul Krugman,Progressive-Liberal
"I believe in a relatively equal society, supported by institutions that limit extremes of wealth and poverty. I believe in democracy, civil liberties, and the rule of law. That makes me a liberal, and I’m proud of it.",Paul Krugman,Progressive-Liberal
"Most economists, to the extent that they think about the subject at all, regard the Great Depression of the 1930s as a gratuitous, unnecessary tragedy.",Paul Krugman,Progressive-Liberal
"The kind of economic trouble that Asia experienced a decade ago, and that we're all experiencing now, is precisely the sort of thing we thought we had learned to prevent. In the bad old days big, advanced economies with stable governments-like Britain in the 1920s-might have had no answer to prolonged periods of stagnation and deflation; but between John Maynard Keynes and Milton Friedman, we thought we knew enough to keep that from happening again.",Paul Krugman,Progressive-Liberal
"At the time, I thought of it this way: it was as if bacteria that used to cause deadly plagues, but had long been considered conquered by modem medicine, had reemerged in a form resistant to all the standard antibiotics. Here's what I wrote in the introduction to the first edition: ""So far only a limited number of people have actually fallen prey to the newly incurable strains; but even those of us who have so far been lucky would be foolish not to seek new cures, new prophylactic regimens, whatever it takes, lest we tum out to be the next victims."" Well, we were foolish. And now the plague is upon us.",Paul Krugman,Progressive-Liberal
"We will not achieve the understanding we need, however, unless we are willing to think clearly about our problems and to follow those thoughts wherever they lead. Some people say that our economic problems are structural, with no quick cure available; but I believe that the only important structural obstacles to world prosperity are the obsolete doctrines that clutter the minds of men.",Paul Krugman,Progressive-Liberal
"Many of the stories economists tell take the form of models—for whatever else they are, economic models are stories about how the world works.",Paul Krugman,Progressive-Liberal
"As is often the case with major disputes in economics, the argument over fiscal policy went on for years, with some critics of fiscal policy still defending their position when this book went to press. It seems fair, however, to say that among economists a more or less Keynesian view of the effects of fiscal policy came to prevail. Careful statistical studies at the International Monetary Fund and else where showed that austerity policies have historically been followed by contraction, not expansion. Recent experience, in which countries like Spain and Greece that were forced into severe austerity also experienced severe slumps, seemed to confirm that observation. Furthermore, it was clear that those who had predicted a sharp rise in U.S. interest rates due to budget deficits, leading to conventional crowding out, had been wrong: U.S. long-term interest rates remained near record lows even during the years from 2009 to 2012, when the government ran very large deficits.",Paul Krugman,Progressive-Liberal
"To fight this recession the Fed needs more than a snapback; it needs soaring household spending to offset moribund business investment. And to do that, as Paul McCulley of Pimco put it, Alan Greenspan needs to create a housing bubble to replace the Nasdaq bubble. Judging by Mr. Greenspan's remarkably cheerful recent testimony, he still thinks he can pull that off. But the Fed chairman's crystal ball has been cloudy lately; remember how he urged Congress to cut taxes to head off the risk of excessive budget surpluses? And a sober look at recent data is not encouraging.",Paul Krugman,Progressive-Liberal
"What saved the economy, and the New Deal was the enormous public-works project known as World War II, which finally provided a fiscal stimulus adequate to the economy's needs.",Paul Krugman,Progressive-Liberal
"When it comes to the all-too-human problem of recessions and depressions, economists need to abandon the neat but wrong solution of assuming that everyone is rational and markets work perfectly. The vision that emerges as the profession rethinks its foundations may not be all that clear; it certainly won’t be neat; but we can hope that it will have the virtue of being at least partly right.",Paul Krugman,Progressive-Liberal
"I do not think that word “compromise” means what Mr. Ryan thinks it means. Above all, he failed to offer the one thing the White House won’t, can’t bend on: an end to extortion over the debt ceiling. Yet even this ludicrously unbalanced offer was too much for conservative activists, who lambasted Mr. Ryan for basically leaving health reform intact.Does this mean that we’re going to hit the debt ceiling? Quite possibly; nobody really knows, but careful observers are giving no better than even odds that any kind of deal will be reached before the money runs out. Beyond that, however, our current state of dysfunction looks like a chronic condition, not a one-time event. Even if the debt ceiling is raised enough to avoid immediate default, even if the government shutdown is somehow brought to an end, it will only be a temporary reprieve. Conservative activists are simply not willing to give up on the idea of ruling through extortion, and the Obama administration has decided, wisely, that it will not give in to extortion.So how does this end? How does America become governable again?",Paul Krugman,Progressive-Liberal
"Things could have been even worse. This week, we managed to avoid driving off a cliff. But we’re still on the road to nowhere.",Paul Krugman,Progressive-Liberal
Many liberals have changed their views in response to new evidence. It’s an interesting experience; conservatives should try it some time.,Paul Krugman,Progressive-Liberal
"Holding people accountable for their past is O.K., but imposing a standard of purity, in which any compromise or misstep makes you the moral equivalent of the bad guys, isn’t. Abraham Lincoln didn’t meet that standard; neither did F.D.R. Nor, for that matter, has Bernie Sanders (think guns).",Paul Krugman,Progressive-Liberal
"The Sanders campaign has brought out a lot of idealism and energy that the progressive movement needs. It has also, however, brought out a streak of petulant self-righteousness among some supporters. Has it brought out that streak in the candidate, too?",Paul Krugman,Progressive-Liberal
"If the question is when markets will recover, a first-pass answer is never.",Paul Krugman,Progressive-Liberal
The fact is that Democrats have already been pursuing policies that are much better for the white working class than anything the other party has to offer. Yet this has brought no political reward.,Paul Krugman,Progressive-Liberal
Nobody can credibly promise to bring the old jobs back; what you can promise — and Mrs. Clinton did — are things like guaranteed health care and higher minimum wages. But working-class whites overwhelmingly voted for politicians who promise to destroy those gains.,Paul Krugman,Progressive-Liberal
"You can’t explain the votes of places like Clay County as a response to disagreements about trade policy. The only way to make sense of what happened is to see the vote as an expression of, well, identity politics — some combination of white resentment at what voters see as favoritism toward nonwhites (even though it isn’t) and anger on the part of the less educated at liberal elites whom they imagine look down on them.",Paul Krugman,Progressive-Liberal
"Democrats have to figure out why the white working class just voted overwhelmingly against its own economic interests, not pretend that a bit more populism would solve the problem.",Paul Krugman,Progressive-Liberal
"If Keynes was Luther, Friedman was Ignatius of Loyola, founder of the Jesuits. And like the Jesuits, Friedman’s followers have acted as a sort of disciplined army of the faithful, spearheading a broad, but incomplete, rollback of Keynesian heresy. By the century’s end, classical economics had regained much though by no means all of its former dominion, and Friedman deserves much of the credit.",Paul Krugman,Progressive-Liberal
"Keynesian theory initially prevailed because it did a far better job than classical orthodoxy of making sense of the world around us, and Friedman’s critique of Keynes became so influential largely because he correctly identified Keynesianism’s weak points. And just to be clear: although this essay argues that Friedman was wrong on some issues, and sometimes seemed less than honest with his readers, I regard him as a great economist and a great man.",Paul Krugman,Progressive-Liberal
"Keynes didn’t make an all-out assault on Economic Man, but he often resorted to plausible psychological theorizing rather than careful analysis of what a rational decision-maker would do. Business decisions were driven by “animal spirits,” consumer decisions by a psychological tendency to spend some but not all of any increase in income, wage settlements by a sense of fairness, and so on.But was it really a good idea to diminish the role of Economic Man that much? No, said Friedman, who argued in his 1953 essay “The Methodology of Positive Economics” that economic theories should be judged not by their psychological realism but by their ability to predict behavior. And Friedman’s two greatest triumphs as an economic theorist came from applying the hypothesis of rational behavior to questions other economists had thought beyond its reach.",Paul Krugman,Progressive-Liberal
"One interesting footnote: although Friedman made great strides in macroeconomics by applying the concept of individual rationality, he also knew where to stop. In the 1970s, some economists pushed Friedman’s analysis of inflation even further, arguing that there is no usable trade-off between inflation and unemployment even in the short run, because people will anticipate government actions and build that anticipation, as well as past experience, into their price-setting and wage-bargaining. This doctrine, known as “rational expectations,” swept through much of academic economics. But Friedman never went there.",Paul Krugman,Progressive-Liberal
"In effect, Japan in the Nineties offered a fresh opportunity to test the views of Friedman and Keynes regarding the effectiveness of monetary policy in depression conditions. And the results clearly supported Keynes’s pessimism rather than Friedman’s optimism.",Paul Krugman,Progressive-Liberal
"What’s odd about Friedman’s absolutism on the virtues of markets and the vices of government is that in his work as an economist’s economist he was actually a model of restraint. As I pointed out earlier, he made great contributions to economic theory by emphasizing the role of individual rationality—but unlike some of his colleagues, he knew where to stop. Why didn’t he exhibit the same restraint in his role as a public intellectual?The answer, I suspect, is that he got caught up in an essentially political role. Milton Friedman the great economist could and did acknowledge ambiguity. But Milton Friedman the great champion of free markets was expected to preach the true faith, not give voice to doubts. And he ended up playing the role his followers expected. As a result, over time the refreshing iconoclasm of his early career hardened into a rigid defense of what had become the new orthodoxy.In the long run, great men are remembered for their strengths, not their weaknesses, and Milton Friedman was a very great man indeed—a man of intellectual courage who was one of the most important economic thinkers of all time, and possibly the most brilliant communicator of economic ideas to the general public that ever lived. But there’s a good case for arguing that Friedmanism, in the end, went too far, both as a doctrine and in its practical applications. When Friedman was beginning his career as a public intellectual, the times were ripe for a counterreformation against Keynesianism and all that went with it. But what the world needs now, I’d argue, is a counter-counterreformation.",Paul Krugman,Progressive-Liberal
"Equally important, the financial industry’s political power has not gone away. Banks have waged a fierce campaign against what many expected to be an easily passed reform proposal, the creation of a new agency to protect financial consumers. Despite the steady drumbeat of scandalous revelations—most recently, the discovery that Goldman Sachs helped Greece cook its books, while Lehman cooked its own books—top financial executives continue to have ready access to the corridors of power. And as many have noted, President Obama’s chief economic and financial officials are men closely associated with Clinton-era deregulation and financial triumphalism; they may have revised their views but the continuity remains striking.In that sense, this time really is different: while the first great global financial crisis was followed by major reforms, it’s not clear that anything comparable will happen after the second. And history tells us what will happen if those reforms don’t take place. There will be a resurgence of financial folly, which always flourishes given a chance. And the consequence of that folly will be more and quite possibly worse crises in the years to come.",Paul Krugman,Progressive-Liberal
"Piketty ends Capital in the Twenty-First Century with a call to arms — a call, in particular, for wealth taxes, global if possible, to restrain the growing power of inherited wealth. It’s easy to be cynical about the prospects for anything of the kind. But surely Piketty’s masterly diagnosis of where we are and where we’re heading makes such a thing considerably more likely. So Capital in the Twenty-First Century is an extremely important book on all fronts. Piketty has transformed our economic discourse; we’ll never talk about wealth and inequality the same way we used to.",Paul Krugman,Progressive-Liberal
"We’re living in a Dark Age of macroeconomics. Remember, what defined the Dark Ages wasn’t the fact that they were primitive — the Bronze Age was primitive, too. What made the Dark Ages dark was the fact that so much knowledge had been lost, that so much known to the Greeks and Romans had been forgotten by the barbarian kingdoms that followed.",Paul Krugman,Progressive-Liberal
"The best you can say about economic policy in this slump is that we have for the most part avoided a full repeat of the Great Depression. I say “for the most part” because we actually are seeing a Depression-level slump in Greece, and very bad slumps elsewhere in the European periphery. Still, the overall downturn hasn’t been a full 1930s replay. But all of that, I think, can be attributed to the financial rescue of 2008-2009 and automatic stabilizers. Deliberate policy to offset the crash in private spending has been largely absent.",Paul Krugman,Progressive-Liberal
"Sometimes economists in official positions give bad advice; sometimes they give very, very bad advice; and sometimes they work at the OECD.",Paul Krugman,Progressive-Liberal
"We’re now in the seventh year of a slump brought on by Wall Street excess; the wizardly job of “allocating the economy’s investment resources” consisted, we now know, largely of funneling money into a real estate bubble.",Paul Krugman,Progressive-Liberal
"I would summarize the Keynesian view in terms of four points:1. Economies sometimes produce much less than they could, and employ many fewer workers than they should, because there just isn’t enough spending. Such episodes can happen for a variety of reasons; the question is how to respond.2. There are normally forces that tend to push the economy back toward full employment. But they work slowly; a hands-off policy toward depressed economies means accepting a long, unnecessary period of pain.3. It is often possible to drastically shorten this period of pain and greatly reduce the human and financial losses by “printing money”, using the central bank’s power of currency creation to push interest rates down.4. Sometimes, however, monetary policy loses its effectiveness, especially when rates are close to zero. In that case temporary deficit spending can provide a useful boost. And conversely, fiscal austerity in a depressed economy imposes large economic losses.",Paul Krugman,Progressive-Liberal
"It has been obvious for quite a while that Sanders — not just his supporters, not even just his surrogates, but the candidate himself — has a problem both in facing reality and in admitting mistakes.",Paul Krugman,Progressive-Liberal
"As Branko says, there was a time when Serbs and Croats seemed to get along fairly well, indeed intermarrying at a high rate. But could anyone now put Yugoslavia back together? At this rate, we’ll soon be asking the same question about America.",Paul Krugman,Progressive-Liberal
What does Alexandria Ocasio-Cortez know about tax policy? A lot.,Paul Krugman,Progressive-Liberal
"Suffering is not necessarily a fixed and universal experience that can be measured by a single rod: it is related to situations, needs, and aspirations. But there must be some historical and political parameters for the use of the term so that political priorities can be established and different forms and degrees of suffering can be given the most attention.",Benjamin Barber,Progressive-Liberal
"I don't divide the world into the weak and the strong, or the successes and the failures, those who make it or those who don't. I divide the world into learners and nonlearners.",Benjamin Barber,Progressive-Liberal
Jefferson thought schools would produce free men: we prove him right by putting dropouts in jail.,Benjamin Barber,Progressive-Liberal
"Civility is a work of the imagination, for it is through the imagination that we render others sufficiently like ourselves for them to become subjects of tolerance and respect, if not always affection.",Benjamin Barber,Progressive-Liberal
Those who have read the Russian novelists Bulgakov and Solzhenitsyn know how effective the debilitation can be which treats free actions as clinical abnormalities requiring hospitalization. … Acts of rebellion formerly regarded as manifestation of mere bestiality are now condoned as pathological outbursts; the possibility that such acts are the intentional projects of conscious men who are at once both demanding and expressing freedom is beyond the pale of conception. Thus are men robbed not only of their freedom but also of their dignity as creative human beings.,Benjamin Barber,Progressive-Liberal
"Not only psychiatry itself but also the values reflected in its statistical definition of “normalcy” serve to condition men to habitual, unthinking, conformist behavior.",Benjamin Barber,Progressive-Liberal
"Under these circumstances, men lose sight of themselves and escape into the security of work or sociability or other forms of what Vidich and Bensman have called the “externalization of the self.” Vidich and Bensman sketch a troubling picture of such men: “What is left of the personality is the dulled, autonomic ritualization of behavior where … no disturbing interferences are allowed to enter into thought. … Personal and social life becomes barren, and the personal mechanics and daily routine of living become the end-all of existence. All types of activity whose operation is based upon an objective, external, automatic rhythm to which an individual can bend himself serve the function of enabling him to lose himself in an objective ceremony.”",Benjamin Barber,Progressive-Liberal
"A form of influence such as advertising sets out intentionally to insulate reactors (mindless consumers) from the more conscious and critical selves (potential abstainers) not by multiplying alternatives (as laisser-faire advocates of the market economy would like to believe) but by provoking dormant and partial desires in a way that circumvents the normal, conscious, rational process.",Benjamin Barber,Progressive-Liberal
The real struggle is in fact not for but against the minds of men. Persuasion as a form of coercion represents an assault on consciousness and intentionality.,Benjamin Barber,Progressive-Liberal
"There is a therapy of self-indulgence and adjustment which is little more than another weapon in the arsenal of social conformity, and there is a therapy which “makes the unconscious conscious, enlarges the scope of awareness.” There is a socialization which turns curious children into adult automatons in a social environment of repressive uniformity, and there is a socialization which turns selfish, impulsive children into self-aware and deliberate participants in a larger community.",Benjamin Barber,Progressive-Liberal
"It is not inappropriate to describe the function of the teacher as that of acting to compel awareness. This is not to say that such compulsion contrives to bring a subject to act in the way in which the teacher believes the free man ought to act. It aspires only to assure that the subject is acting for himself and not as the mere instrument of unmediated impulses. There is even a compulsory quality about the Socratic method for, by asking questions, by enquiring in the reasons and grounds for doing this or that, it forces a man to conceive of himself in terms of intentions; it thereby forces him to be free.It does not force him, however, to act in a manner substantively different from this original impulses. … The man who swings at his enemy in blind rage may, after lengthy consideration of creative alternatives, swing at him with cool deliberation. The intentionalist cannot accept the tradition of Kant, Green, and Bosanquet which polarizes conscious duty and preconscious desire and presupposes that reflective awareness will always produce substantive changes in the character of our goals, for to him it is the qualitative change that turns mere impulses into goals that is significant for freedom.",Benjamin Barber,Progressive-Liberal
"We know ourselves by understanding our temporality, our embeddedness in time, our connection to roots—even roots from which we have knowingly severed ourselves.",Benjamin Barber,Progressive-Liberal
"Truly to be free, my choices must truly be mine—must accord with the “me” with which I associate my core identity. I must make them in keeping with rational life plans. They cannot be triggered by invisible external or covert influences; they must make manifest a will that is unfettered yet rationally informed by life plans.",Benjamin Barber,Progressive-Liberal
"Liberal democracy has been one of the sturdiest political systems in the history of the modern West. As the dominant modern form of democracy, it has informed and guided several of the most successful and enduring governments the world has known, not least among them that of the United States.",Benjamin Barber,Progressive-Liberal
"The American political system is a remarkable example of the coexistence — sometimes harmonious, more often uncomfortable — of all three dispositions. Americans, we might say, are anarchists in their values (privacy, liberty, individualism, property, and rights); realists in their means (power, law, coercive mediation, and sovereign adjudication); and minimalists in their political temper (tolerance wariness of government, pluralism, and such institutionalizations of caution as the separation of powers and judicial review.",Benjamin Barber,Progressive-Liberal
"There is little doubt that the observation that quality may depend on price (productivity on wages; default probability on interest rates) has provided a rich mine for economic theorists: A simple modification of the basic assumptions results in a profound alteration of many of the basic conclusions of the standard paradigm. The Law of Supply and Demand has been repealed. The Law of the Single Price has been repealed. The Fundamental Theorem of Welfare Economics has been shown not to be valid.More than that, the theories that we describe here provide the basis of progress toward a unification of macroeconomics and microeconomics. They pro vide an explanation of unemployment and credit rationing, derived from basic microeconomic principles. It is a theory in which the extensive idleness that periodically confronts society's resources, human and capital, is seen as but the most obvious example of market failures that prevasively and persistently distort the allocation of resources.",Joseph Stiglitz,Progressive-Liberal
Most poor people earn more than minimum wage when they are working; their problem is not low wages.  The problem comes when they are not working.,Joseph Stiglitz,Progressive-Liberal
The reason that the invisible hand often seems invisible is that it is often not there.,Joseph Stiglitz,Progressive-Liberal
"They [free market policies] were never based on solid empirical and theoretical foundations, and even as many of these policies were being pushed, academic economists were explaining the limitations of markets — for instance, whenever information is imperfect, which is to say always.",Joseph Stiglitz,Progressive-Liberal
It's actually a tribute to the quality of economics teaching that they have persuaded so many generations of students to believe in so much that seems so counter to what the world is like. Many of the things that I'm going to describe make so much more common sense than these notions that seem counter to what ones eyes see every day.,Joseph Stiglitz,Progressive-Liberal
The fall of Wall Street is for market fundamentalism what the fall of the Berlin Wall was for communism.,Joseph Stiglitz,Progressive-Liberal
"The theories that I (and others) helped develop explained why unfettered markets often not only do not lead to social justice, but do not even produce efficient outcomes. Interestingly, there has been no intellectual challenge to the refutation of Adam Smith’s invisible hand: individuals and firms, in the pursuit of their self-interest, are not necessarily, or in general, led as if by an invisible hand, to economic efficiency. The only question that has been raised concerns the ability of government to remedy the deficiencies of the market. Within academia, a significant fraction of economists are involved with developing and expanding on the ideas of imperfect information (and imperfect markets) that I explored. For instance, Edmund Phelps, this year’s Nobel Prize winner, belongs to this ""school"" of thought. But in political discourse, simplistic “market fundamentalism” continues to exert enormous influence.",Joseph Stiglitz,Progressive-Liberal
"The top 1 percent have the best houses, the best educations, the best doctors, and the best lifestyles, but there is one thing that money doesn’t seem to have bought: an understanding that their fate is bound up with how the other 99 percent live. Throughout history, this is something that the top 1 percent eventually do learn. Too late.",Joseph Stiglitz,Progressive-Liberal
"1. The standard neoclassical model the formal articulation of Adam Smith's invisible hand, the contention that market economies will ensure economic efficiency provides little guidance for the choice of economic systems, since once information imperfections (and the fact that markets are incomplete) are brought into the analysis, as surely they must be, there is no presumption that markets are efficient.2. The Lange-Lerner-Taylor theorem, asserting the equivalence of market and market socialist economies, is based on a misguided view of the market, of the central problems of resource allocation, and (not surprisingly, given the first two failures) of how the market addresses those basic problems.3. The neoclassical paradigm, through its incorrect characterization of the market economies and the central problems of resource allocation, provides a false sense of belief in the ability of market socialism to solve those resource allocation problems. To put it another way, if the neoclassical paradigm had provided a good description of the resource allocation problem and the market mechanism, then market socialism might well have been a success. The very criticisms of market socialism are themselves, to a large extent, criticisms of the neoclassical paradigm.4. The central economic issues go beyond the traditional three questions posed at the beginning of every introductory text: What is to be produced? How is it to be produced? And for whom is it to be produced? Among the broader set of questions are: How should these resource allocation decisions be made? Who should make these decisions? How can those who are responsible for making these decisions be induced to make the right decisions? How are they to know what and how much information to acquire before making the decisions? How can the separate decisions of the millions of actors decision makers in the economy be coordinated?5. At the core of the success of market economies are competition, markets, and decentralization. It is possible to have these, and for the government to still play a large role in the economy; indeed it may be necessary for the government to play a large role if competition is to be preserved. There has recently been extensive confusion over to what to attribute the East Asian miracle, the amazingly rapid growth in countries of this region during the past decade or two. Countries like Korea did make use of markets; they were very export oriented. And because markets played such an important role, some observers concluded that their success was convincing evidence of the power of markets alone. Yet in almost every case, government played a major role in these economies. While Wade may have put it too strongly when he entitled his book on the Taiwan success Governing the Market, there is little doubt that government intervened in the economy through the market.6. At the core of the failure of the socialist experiment is not just the lack of property rights. Equally important were the problems arising from lack of incentives and competition, not only in the sphere of economics but also in politics. Even more important perhaps were problems of information. Hayek was right, of course, in emphasizing that the information problems facing a central planner were overwhelming. I am not sure that Hayek fully appreciated the range of information problems. If they were limited to the kinds of information problems that are at the center of the Arrow-Debreu model consumers conveying their preferences to firms, and scarcity values being communicated both to firms and consumers then market socialism would have worked. Lange would have been correct that by using prices, the socialist economy could ""solve"" the information problem just as well as the market could. But problems of information are broader.",Joseph Stiglitz,Progressive-Liberal
"There must have been something in the air of Gary that led one into economics: the first Nobel Prize winner, Paul Samuelson, was also from Gary, as were several other distinguished economists... Certainly, the poverty, the discrimination, the episodic unemployment could not but strike an inquiring youngster: why did these exist, and what could we do about them.",Joseph Stiglitz,Progressive-Liberal
My teachers helped guide and motivate me; but the responsibility of learning was left with me.,Joseph Stiglitz,Progressive-Liberal
"In debate, one randomly was assigned to one side or the other. This had at least one virtue — it made one see that there was more than one side to these complex issues.",Joseph Stiglitz,Progressive-Liberal
"The notion that every well educated person would have a mastery of at least the basic elements of the humanities, sciences, and social sciences is a far cry from the specialized education that most students today receive, particularly in the research universities.",Joseph Stiglitz,Progressive-Liberal
"The best teachers still taught in a Socratic style, asking questions, responding to the answers with still another question. And in all of our courses, we were taught that what mattered most was asking the right question — having posed the question well, answering the question was often a relatively easy matter.",Joseph Stiglitz,Progressive-Liberal
"I, like many members of my generation, was concerned with segregation and the repeated violation of civil rights. We were impatient with those (like President Kennedy) who took a cautious approach. How could we continue to countenance these injustices that had gone on so long? (The fact that so many people in the establishment seemed to do so — as they had accepted colonialism, slavery, and other forms of oppression — left a life-long mark.  It reinforced a distrust of authority which I had had from childhood).",Joseph Stiglitz,Progressive-Liberal
"There was an incongruity between many of the models that we were taught and the policy positions that our teachers (and we) believed in. The models seemed more consonant with free market prescriptions, though they were presented more as benchmarks rather than full characterizations.",Joseph Stiglitz,Progressive-Liberal
"Once I undertook the analysis of a problem, I often looked at it from a variety of perspectives.  I approached the problem as a series of thought experiments — unlike many other sciences, we typically cannot do actual experiments.",Joseph Stiglitz,Progressive-Liberal
If stability and efficiency required that there existed markets that extended infinitely far into the future — and these markets clearly did not exist — what assurance do we have of the stability and efficiency of the capitalist system?,Joseph Stiglitz,Progressive-Liberal
"Economists often like startling theorems, results which seem to run counter to conventional wisdom.",Joseph Stiglitz,Progressive-Liberal
An early insight in my work on the economics of information concerned the problem of appropriability — the difficulty that those who pay for information have in getting returns.,Joseph Stiglitz,Progressive-Liberal
"I recognized that information was, in many respects, like a public good, and it was this insight that made it clear to me that it was unlikely that the private market would provide efficient resource allocations whenever information was endogenous.",Joseph Stiglitz,Progressive-Liberal
"Seeing an economy that is, in many ways, quite different from the one grows up in, helps crystallize issues: in one's own environment, one takes too much for granted, without asking why things are the way they are.",Joseph Stiglitz,Progressive-Liberal
"Growing up in Gary Indiana gave me, I think, a distinct advantage over many of my classmates who had grown up in affluent suburbs. They could read articles that argued that in competitive equilibrium, there could not be discrimination, so long as there are some non-discriminatory individuals or firms, since it would pay any such firm to hire the lower wage discriminated-against individuals, and take them seriously. I knew that discrimination existed, even though there were many individuals who were not prejudiced. To me, the theorem simply proved that one or more of the assumptions that went into the theory was wrong.",Joseph Stiglitz,Progressive-Liberal
"Globalisation was an unstoppable natural process; free-market economics simply the natural state of things. But when the country that designed globalisation, imposed it and benefited from it most votes against it, you have to consider the possibility that it is going to end, and suddenly. If so, you also have to consider a possibility that – if you are a liberal, humanist democrat – may be even more shocking: that oligarchic nationalism is the default form of failing economies.",Paul Mason (journalist),Progressive-Liberal
"An economy based on information, with its tendency to zero-cost products and weak property rights, cannot be a capitalist economy.",Paul Mason (journalist),Progressive-Liberal
"This new generation of networked people understand they are living through a third industrial revolution, but they are coming to realize why it has stalled: with the credit system broken, capitalism cannot sustain the scale of automation that is possible, and the destruction of jobs implied by the new technologies.",Paul Mason (journalist),Progressive-Liberal
"The economy is already producing and reproducing a networked lifestyle and consciousness, at odds with the hierarchies of capitalism. The appetite for radical economic change is clear.",Paul Mason (journalist),Progressive-Liberal
"A basic income paid for out of taxes on the market economy gives people the chance to build positions in the non-market economy. It allows them to volunteer, set up co-ops, edit Wikipedia, learn how to use 3D design software, or just exist. It allows them to space out periods of work; make a late entry or early exit from working life; switch more easily into and out of high-intensity, stressful jobs. Its fiscal cost would be high: that’s why all attempts to enact the measure separately from an overall transition project are likely to fail, despite the growing number of academic papers and global congresses dedicated to it.",Paul Mason (journalist),Progressive-Liberal
"What happens to the state? It probably gets less powerful over time – and in the end its functions are assumed by society. I’ve tried to make this a project usable both by people who see states as useful and those who don’t; you could model an anarchist version and a statist version and try them out. There is probably even a conservative version of postcapitalism, and good luck to it.",Paul Mason (journalist),Progressive-Liberal
"Once the Internet of Things is rolled out, we are at the real takeoff point of the information economy. From then on, the key principle is to create democratic social control over aggregated information, and to prevent its monopolization or misuse by states and corporations.",Paul Mason (journalist),Progressive-Liberal
"They are the working class ‘sublated’ – improved upon and replaced. They may be as clueless as to strategy as the workers of the early nineteenth century were, but they are no longer in thrall to the system. They are enormously dissatisfied with it. They are a group whose diverse interests converge on the need to make postcapitalism happen, to force the info-tech revolution to create a new kind of economy, where as much as possible is produced free, for collaborative common use, reversing the tide of inequality. Neoliberalism can offer them only a world of stagnant growth and state-level bankruptcy: austerity until death, but with an upgraded version of the iPhone every few years. And the freedom they cherish is perennially hemmed in by the neoliberal state – from the NSA’s mass surveillance techniques to those of the Chinese internet police. Above their heads, politics in many countries has become infested by a kleptocratic mafia, whose strategy is to deliver growth at the price of suppressing freedom and expanding inequality.",Paul Mason (journalist),Progressive-Liberal
"They are cynical about human rights. They don’t like immigrants or the European Union. They want the state to be strong and “defence”, generally, to mean attack. They are, basically, the racist grandad who is going to spoil your Christmas. These are the people pollsters have labelled “authoritarian populists”.",Paul Mason (journalist),Progressive-Liberal
"When Reagan and Thatcher came to power, “authoritarian populism” was a term academics used to describe their politics. Now it’s a phenomenon, growing rapidly, cutting across old definitions of left and right, goes the argument. But it’s not so simple and the phenomenon is not new. The term “authoritarian populist” is a construct that, if we are not careful, could blind us to the real roots of centrism’s sudden crisis – and to the answers.",Paul Mason (journalist),Progressive-Liberal
"For the big-mouthed racist right, theirs is a rebellion in favour of order. For them, as in the 1930s, all variations – of gender, race or sexuality – have to be interpreted as the strong versus the weak. They love the theatre of the mass rally, where the charismatic leader – the magic helper, as Fromm called him – can browbeat them so hard with illogic, that when “experts” confront them with the facts it does not matter.",Paul Mason (journalist),Progressive-Liberal
A politician's words reveal less about what he thinks about his subject than what he thinks about his audience.,George Will,Progressive-Liberal
Football combines the two worst things about America: it is violence punctuated by committee meetings,George Will,Progressive-Liberal
This is an age in which one cannot find common sense without a search warrant.,George Will,Progressive-Liberal
